index,id,group_id,phase_id,trial_phase,trial_expt,rev_ms,good?
7547,70,1,3,11,95,169.436308841331,1
7548,70,1,3,12,96,168.97674797684,1
7549,70,1,4,1,97,226.985246789729,1
7550,70,1,4,2,98,190.411320211923,1
7551,70,1,4,3,99,175.584301565218,1
7552,70,1,4,4,100,207.604509787387,1
7553,70,1,4,5,101,187.589126703477,1
7554,70,1,4,6,102,243.164904881398,1
7555,70,1,4,7,103,238.859660371381,1
7556,70,1,4,8,104,204.694710222334,1
7557,70,1,4,9,105,230.771705741118,1
7558,70,1,4,10,106,175.274301249745,1
7559,70,1,4,11,107,215.411013827605,1
7560,70,1,4,12,108,211.376758849326,1
7561,71,1,1,1,1,1206.35560959029,1
7562,71,1,1,2,2,1600.32290486957,1
7563,71,1,1,3,3,724.234895968803,1
7564,71,1,1,4,4,,0
7565,71,1,1,5,5,589.678854275067,1
7566,71,1,1,6,6,590.246130564151,1
7567,71,1,1,7,7,568.672326461644,1
7568,71,1,1,8,8,533.921760055798,1
7569,71,1,1,9,9,553.815896148505,1
7570,71,1,1,10,10,756.598152783655,1
7571,71,1,1,11,11,510.319509339391,1
7572,71,1,1,12,12,545.568761844987,1
7573,71,1,2,1,13,553.274089889593,1
7574,71,1,2,2,14,422.828178817127,1
7575,71,1,2,3,15,426.843214496752,1
7576,71,1,2,4,16,455.383563314603,1
7577,71,1,2,5,17,495.418847510633,1
7578,71,1,2,6,18,380.584975633035,1
7579,71,1,2,7,19,299.606963943399,1
7580,71,1,2,8,20,323.101409866628,1
7581,71,1,2,9,21,317.319005467016,1
7582,71,1,2,10,22,377.038108359261,1
7583,71,1,2,11,23,309.475114015527,1
7584,71,1,2,12,24,395.586697566289,1
7585,71,1,2,13,25,374.841953449621,1
7586,71,1,2,14,26,289.172504152665,1
7587,71,1,2,15,27,329.5990466346,1
7588,71,1,2,16,28,263.783362707624,1
7589,71,1,2,17,29,333.153937400519,1
7590,71,1,2,18,30,308.76339943833,1
7591,71,1,2,19,31,308.038880890417,1
7592,71,1,2,20,32,274.222507901617,1
7593,71,1,2,21,33,263.095038771959,1
7594,71,1,2,22,34,331.013184888207,1
7595,71,1,2,23,35,342.93984468888,1
7596,71,1,2,24,36,311.96638455802,1
7597,71,1,2,25,37,307.666840362504,1
7598,71,1,2,26,38,283.978831355534,1
7599,71,1,2,27,39,321.973922236134,1
7600,71,1,2,28,40,261.477379978286,1
7601,71,1,2,29,41,331.076072824195,1
7602,71,1,2,30,42,265.671838887318,1
7603,71,1,2,31,43,288.622955351147,1
7604,71,1,2,32,44,302.743267263067,1
7605,71,1,2,33,45,304.36085101333,1
7606,71,1,2,34,46,275.12084207552,1
7607,71,1,2,35,47,310.494988811646,1
7608,71,1,2,36,48,285.035271429623,1
7609,71,1,2,37,49,271.102822417988,1
7610,71,1,2,38,50,274.451713134664,1
7611,71,1,2,39,51,263.257161604877,1
7612,71,1,2,40,52,267.797172096049,1
7613,71,1,2,41,53,301.792044470409,1
7614,71,1,2,42,54,263.445802884441,1
7615,71,1,2,43,55,287.468876232584,1
7616,71,1,2,44,56,266.573359452126,1
7617,71,1,2,45,57,326.160822066081,1
7618,71,1,2,46,58,253.039249859529,1
7619,71,1,2,47,59,240.411108967947,1
7620,71,1,2,48,60,236.658251757548,1
7621,71,1,2,49,61,209.865726952246,1
7622,71,1,2,50,62,269.216075696071,1
7623,71,1,2,51,63,233.47784531282,1
7624,71,1,2,52,64,251.547223530642,1
7625,71,1,2,53,65,207.433230651152,1
7626,71,1,2,54,66,292.749586467427,1
7627,71,1,2,55,67,263.481483535397,1
7628,71,1,2,56,68,204.998484286868,1
7629,71,1,2,57,69,281.696901610628,1
7630,71,1,2,58,70,279.115085063235,1
7631,71,1,2,59,71,270.949272856068,1
7632,71,1,2,60,72,219.208967465587,1
7633,71,1,2,61,73,228.040360319448,1
7634,71,1,2,62,74,202.894403695504,1
7635,71,1,2,63,75,243.578171300488,1
7636,71,1,2,64,76,297.246365206711,1
7637,71,1,2,65,77,219.846603598936,1
7638,71,1,2,66,78,291.904606394807,1
7639,71,1,2,67,79,254.721364724645,1
7640,71,1,2,68,80,230.337142330213,1
7641,71,1,2,69,81,185.36979925027,1
7642,71,1,2,70,82,230.265129655299,1
7643,71,1,2,71,83,184.060944894736,1
7644,71,1,2,72,84,183.598149770702,1
7645,71,1,3,1,85,200.826782972633,1
7646,71,1,3,2,86,187.040331656994,1
7647,71,1,3,3,87,174.607904937366,1
7648,71,1,3,4,88,182.887496775069,1
7649,71,1,3,5,89,191.226336051741,1
7650,71,1,3,6,90,178.71783458585,1
7651,71,1,3,7,91,196.049461055483,1
7652,71,1,3,8,92,198.703151961595,1
7653,71,1,3,9,93,223.051548032654,1
7654,71,1,3,10,94,170.798938253,1
7655,71,1,3,11,95,198.835371775474,1
7656,71,1,3,12,96,231.300049184653,1
7657,71,1,4,1,97,212.190528803686,1
7658,71,1,4,2,98,223.032191643175,1
7659,71,1,4,3,99,179.161705743754,1
7660,71,1,4,4,100,223.214447693059,1
7661,71,1,4,5,101,239.287260692479,1
7662,71,1,4,6,102,219.280795689835,1
7663,71,1,4,7,103,237.30852056974,1
7664,71,1,4,8,104,202.810567398526,1
7665,71,1,4,9,105,236.946719983548,1
7666,71,1,4,10,106,231.939780906168,1
7667,71,1,4,11,107,276.745193874633,1
7668,71,1,4,12,108,245.210517571075,1
7669,72,2,0,1,1,,0
7670,72,2,0,2,2,538.808304144588,1
7671,72,2,0,3,3,,0
7672,72,2,0,4,4,347.271751545119,1
7673,72,2,0,5,5,466.668591444517,1
7674,72,2,0,6,6,435.074036576004,1
7675,72,2,0,7,7,516.942085570064,1
7676,72,2,0,8,8,392.651997367686,1
7677,72,2,0,9,9,429.135214778278,1
7678,72,2,0,10,10,487.784541396263,1
7679,72,2,0,11,11,491.324933619804,1
7680,72,2,0,12,12,,0
7681,72,2,2,1,13,473.643846342881,1
7682,72,2,2,2,14,397.906615811418,1
7683,72,2,2,3,15,278.201232928115,1
7684,72,2,2,4,16,329.96841074545,1
7685,72,2,2,5,17,271.547269079289,1
7686,72,2,2,6,18,365.68699092227,1
7687,72,2,2,7,19,277.681983964642,1
7688,72,2,2,8,20,285.923965939226,1
7689,72,2,2,9,21,327.246956846345,1
7690,72,2,2,10,22,222.496383853598,1
7691,72,2,2,11,23,241.6032522829,1
7692,72,2,2,12,24,253.154577519211,1
7693,72,2,2,13,25,347.504891244294,1
7694,72,2,2,14,26,261.444856923852,1
7695,72,2,2,15,27,193.157667500595,1
7696,72,2,2,16,28,327.176461861149,1
7697,72,2,2,17,29,270.945513055937,1
7698,72,2,2,18,30,231.395142802453,1
7699,72,2,2,19,31,,0
7700,72,2,2,20,32,225.485773744521,1
7701,72,2,2,21,33,261.784345705506,1
7702,72,2,2,22,34,228.261992949306,1
7703,72,2,2,23,35,186.221184488818,1
7704,72,2,2,24,36,220.766745653277,1
7705,72,2,2,25,37,186.983910095528,1
7706,72,2,2,26,38,207.301767986445,1
7707,72,2,2,27,39,164.144685718724,1
7708,72,2,2,28,40,189.611725102871,1
7709,72,2,2,29,41,197.804071149749,1
7710,72,2,2,30,42,269.167424896764,1
7711,72,2,2,31,43,181.82631453915,1
7712,72,2,2,32,44,197.775711253106,1
7713,72,2,2,33,45,,0
7714,72,2,2,34,46,193.060001633908,1
7715,72,2,2,35,47,242.647030696326,1
7716,72,2,2,36,48,268.406192175505,1
7717,72,2,2,37,49,252.13516714983,1
7718,72,2,2,38,50,211.489634548566,1
7719,72,2,2,39,51,273.928689701929,1
7720,72,2,2,40,52,225.030358285522,1
7721,72,2,2,41,53,281.735552524046,1
7722,72,2,2,42,54,275.552719658539,1
7723,72,2,2,43,55,,0
7724,72,2,2,44,56,277.089598140386,1
7725,72,2,2,45,57,286.939218644766,1
7726,72,2,2,46,58,286.544395682943,1
7727,72,2,2,47,59,335.603810464613,1
7728,72,2,2,48,60,239.492774004732,1
7729,72,2,2,49,61,296.181694112956,1
7730,72,2,2,50,62,292.596161889747,1
7731,72,2,2,51,63,290.451751243261,1
7732,72,2,2,52,64,246.662833960187,1
7733,72,2,2,53,65,232.603328733764,1
7734,72,2,2,54,66,230.714780690473,1
7735,72,2,2,55,67,266.894853173167,1
7736,72,2,2,56,68,224.215414909343,1
7737,72,2,2,57,69,258.462275544574,1
7738,72,2,2,58,70,243.843018286009,1
7739,72,2,2,59,71,,0
7740,72,2,2,60,72,328.289683791023,1
7741,72,2,2,61,73,,0
7742,72,2,2,62,74,252.679644142734,1
7743,72,2,2,63,75,250.812665966662,1
7744,72,2,2,64,76,269.093804634888,1
7745,72,2,2,65,77,,0
7746,72,2,2,66,78,267.863521827784,1
7747,72,2,2,67,79,207.440231385972,1
7748,72,2,2,68,80,230.224539365107,1
7749,72,2,2,69,81,247.572564447262,1
7750,72,2,2,70,82,190.707706347175,1
7751,72,2,2,71,83,225.154950145099,1
7752,72,2,2,72,84,,0
7753,72,2,3,1,85,,0
7754,72,2,3,2,86,351.211109754941,1
7755,72,2,3,3,87,317.429661248039,1
7756,72,2,3,4,88,313.760895505716,1
7757,72,2,3,5,89,301.940871947531,1
7758,72,2,3,6,90,283.196041007049,1
7759,72,2,3,7,91,312.234165809352,1
7760,72,2,3,8,92,360.011242746025,1
7761,72,2,3,9,93,310.875860667843,1
7762,72,2,3,10,94,344.693800983069,1
7763,72,2,3,11,95,319.134475939774,1
7764,72,2,3,12,96,386.977804403757,1
7765,72,2,4,1,97,325.01200222134,1
7766,72,2,4,2,98,431.457480535652,1
7767,72,2,4,3,99,435.201955089634,1
7768,72,2,4,4,100,417.093562817396,1
7769,72,2,4,5,101,404.649134861404,1
7770,72,2,4,6,102,505.346315737712,1
7771,72,2,4,7,103,579.591480538792,1
7772,72,2,4,8,104,504.820448391503,1
7773,72,2,4,9,105,529.934372662232,1
7774,72,2,4,10,106,594.820812909925,1
7775,72,2,4,11,107,538.81790138534,1
7776,72,2,4,12,108,621.126545310394,1
7777,73,2,1,1,1,257.398397690512,1
7778,73,2,1,2,2,296.541678033913,1
7779,73,2,1,3,3,320.589997265405,1
7780,73,2,1,4,4,250.751027118316,1
7781,73,2,1,5,5,315.671550533431,1
7782,73,2,1,6,6,328.443594487462,1
7783,73,2,1,7,7,346.911375574249,1
7784,73,2,1,8,8,238.256033599376,1
7785,73,2,1,9,9,236.415668288839,1
7786,73,2,1,10,10,284.629257246719,1
7787,73,2,1,11,11,248.499961129614,1
7788,73,2,1,12,12,275.02061160977,1
7789,73,2,2,1,13,226.462523521808,1
7790,73,2,2,2,14,220.920487720338,1
7791,73,2,2,3,15,266.396616913903,1
7792,73,2,2,4,16,316.16337904801,1
7793,73,2,2,5,17,241.566130970833,1
7794,73,2,2,6,18,,0
7795,73,2,2,7,19,418.927202341797,1
7796,73,2,2,8,20,218.508327543277,1
7797,73,2,2,9,21,239.367234271643,1
7798,73,2,2,10,22,356.17821017685,1
7799,73,2,2,11,23,288.892690216724,1
7800,73,2,2,12,24,183.848778200342,1
7801,73,2,2,13,25,170.593696913202,1
7802,73,2,2,14,26,179.733670793813,1
7803,73,2,2,15,27,208.700012250361,1
7804,73,2,2,16,28,213.77454125862,1
7805,73,2,2,17,29,237.02352330493,1
7806,73,2,2,18,30,,0
7807,73,2,2,19,31,216.234385731597,1
7808,73,2,2,20,32,242.950377055933,1
7809,73,2,2,21,33,226.840575845133,1
7810,73,2,2,22,34,250.855181764535,1
7811,73,2,2,23,35,239.303904650632,1
7812,73,2,2,24,36,232.554498674196,1
7813,73,2,2,25,37,230.553014433866,1
7814,73,2,2,26,38,270.564509923559,1
7815,73,2,2,27,39,234.571568274246,1
7816,73,2,2,28,40,213.434950661644,1
7817,73,2,2,29,41,243.532743449614,1
7818,73,2,2,30,42,212.88067489236,1
7819,73,2,2,31,43,222.540452034285,1
7820,73,2,2,32,44,200.128935007125,1
7821,73,2,2,33,45,242.275108570799,1
7822,73,2,2,34,46,233.489098284664,1
7823,73,2,2,35,47,256.89955609923,1
7824,73,2,2,36,48,213.004761400435,1
7825,73,2,2,37,49,241.640023386991,1
7826,73,2,2,38,50,242.572345447652,1
7827,73,2,2,39,51,222.068894755449,1
7828,73,2,2,40,52,237.304001179232,1
7829,73,2,2,41,53,256.976194393661,1
7830,73,2,2,42,54,212.941417719854,1
7831,73,2,2,43,55,242.085962508002,1
7832,73,2,2,44,56,211.164591045525,1
7833,73,2,2,45,57,239.822770862543,1
7834,73,2,2,46,58,240.338034530363,1
7835,73,2,2,47,59,208.026167834422,1
7836,73,2,2,48,60,176.650981575492,1
7837,73,2,2,49,61,218.451697502639,1
7838,73,2,2,50,62,228.792598949212,1
7839,73,2,2,51,63,241.286311008279,1
7840,73,2,2,52,64,256.635020758719,1
7841,73,2,2,53,65,225.823421362104,1
7842,73,2,2,54,66,237.869331371959,1
7843,73,2,2,55,67,203.68918038573,1
7844,73,2,2,56,68,224.428488611873,1
7845,73,2,2,57,69,222.449286955312,1
7846,73,2,2,58,70,206.68419567955,1
7847,73,2,2,59,71,203.847468799015,1
7848,73,2,2,60,72,213.028457597051,1
7849,73,2,2,61,73,258.467284827415,1
7850,73,2,2,62,74,211.802254903014,1
7851,73,2,2,63,75,227.36050126009,1
7852,73,2,2,64,76,203.418378707201,1
7853,73,2,2,65,77,216.370881759221,1
7854,73,2,2,66,78,206.887150619357,1
7855,73,2,2,67,79,228.267995830355,1
7856,73,2,2,68,80,223.861018860359,1
7857,73,2,2,69,81,222.030852976594,1
7858,73,2,2,70,82,232.382327021043,1
7859,73,2,2,71,83,236.675876071427,1
7860,73,2,2,72,84,213.018189599387,1
7861,73,2,3,1,85,209.549489332722,1
7862,73,2,3,2,86,233.840778990205,1
7863,73,2,3,3,87,256.011977385745,1
7864,73,2,3,4,88,250.394779805642,1
7865,73,2,3,5,89,216.257219741106,1
7866,73,2,3,6,90,220.520983333038,1
7867,73,2,3,7,91,239.916985432751,1
7868,73,2,3,8,92,266.871803725093,1
7869,73,2,3,9,93,252.235279240755,1
7870,73,2,3,10,94,235.325794564979,1
7871,73,2,3,11,95,192.958784789945,1
7872,73,2,3,12,96,227.197030953173,1
7873,73,2,4,1,97,268.165423199755,1
7874,73,2,4,2,98,263.016311399813,1
7875,73,2,4,3,99,224.777961289333,1
7876,73,2,4,4,100,250.174850597088,1
7877,73,2,4,5,101,242.112405380902,1
7878,73,2,4,6,102,270.567282306904,1
7879,73,2,4,7,103,272.221364854464,1
7880,73,2,4,8,104,274.135070956373,1
7881,73,2,4,9,105,240.550442090377,1
7882,73,2,4,10,106,388.610287428284,1
7883,73,2,4,11,107,260.669198245267,1
7884,73,2,4,12,108,267.357281576453,1
7885,74,1,0,1,1,285.628846657414,1
7886,74,1,0,2,2,213.651205143357,1
7887,74,1,0,3,3,251.11415209647,1
7888,74,1,0,4,4,203.022503747505,1
7889,74,1,0,5,5,260.849692753941,1
7890,74,1,0,6,6,236.980554776783,1
7891,74,1,0,7,7,212.782524149525,1
7892,74,1,0,8,8,238.013954950473,1
7893,74,1,0,9,9,,0
7894,74,1,0,10,10,268.275186842511,1
7895,74,1,0,11,11,,0
7896,74,1,0,12,12,,0
7897,74,1,2,1,13,221.917534861919,1
7898,74,1,2,2,14,224.653833706033,1
7899,74,1,2,3,15,301.522991396411,1
7900,74,1,2,4,16,248.178120194079,1
7901,74,1,2,5,17,264.349130370047,1
7902,74,1,2,6,18,245.140231915684,1
7903,74,1,2,7,19,219.516676529527,1
7904,74,1,2,8,20,256.505587410448,1
7905,74,1,2,9,21,215.605855006536,1
7906,74,1,2,10,22,250.753935513294,1
7907,74,1,2,11,23,254.624813443401,1
7908,74,1,2,12,24,257.848024034544,1
7909,74,1,2,13,25,246.968208879587,1
7910,74,1,2,14,26,323.285385994608,1
7911,74,1,2,15,27,272.133958507431,1
7912,74,1,2,16,28,283.652488570335,1
7913,74,1,2,17,29,272.439423268471,1
7914,74,1,2,18,30,201.901149923227,1
7915,74,1,2,19,31,320.826881498827,1
7916,74,1,2,20,32,250.827309020286,1
7917,74,1,2,21,33,235.398718754901,1
7918,74,1,2,22,34,237.69109407341,1
7919,74,1,2,23,35,227.2051446071,1
7920,74,1,2,24,36,259.318450658527,1
7921,74,1,2,25,37,242.995212805887,1
7922,74,1,2,26,38,334.038301860626,1
7923,74,1,2,27,39,271.223684026107,1
7924,74,1,2,28,40,234.798019622621,1
7925,74,1,2,29,41,258.047235873947,1
7926,74,1,2,30,42,254.310363494128,1
7927,74,1,2,31,43,243.563776017099,1
7928,74,1,2,32,44,272.604081603633,1
7929,74,1,2,33,45,277.834358575698,1
7930,74,1,2,34,46,260.877973854732,1
7931,74,1,2,35,47,590.769819438181,1
7932,74,1,2,36,48,200.83289299203,1
7933,74,1,2,37,49,264.992008464097,1
7934,74,1,2,38,50,466.696952635638,1
7935,74,1,2,39,51,242.634866516182,1
7936,74,1,2,40,52,224.480779911464,1
7937,74,1,2,41,53,223.110088224704,1
7938,74,1,2,42,54,,0
7939,74,1,2,43,55,443.978688797546,1
7940,74,1,2,44,56,228.700429493675,1
7941,74,1,2,45,57,222.596065665312,1
7942,74,1,2,46,58,206.46804155888,1
7943,74,1,2,47,59,204.79373491937,1
7944,74,1,2,48,60,234.704149315326,1
7945,74,1,2,49,61,248.978676417483,1
7946,74,1,2,50,62,219.333853497242,1
7947,74,1,2,51,63,236.954904836326,1
7948,74,1,2,52,64,220.757061925004,1
7949,74,1,2,53,65,213.391521492499,1
7950,74,1,2,54,66,198.810607848933,1
7951,74,1,2,55,67,205.411266690471,1
7952,74,1,2,56,68,234.875049273992,1
7953,74,1,2,57,69,230.502582560785,1
7954,74,1,2,58,70,228.693806514429,1
7955,74,1,2,59,71,235.828276559207,1
7956,74,1,2,60,72,222.078339852171,1
7957,74,1,2,61,73,259.482914154986,1
7958,74,1,2,62,74,254.402999528203,1
7959,74,1,2,63,75,255.804557207387,1
7960,74,1,2,64,76,217.089178645561,1
7961,74,1,2,65,77,249.15154391779,1
7962,74,1,2,66,78,255.359327901751,1
7963,74,1,2,67,79,253.860990944668,1
7964,74,1,2,68,80,240.730788772615,1
7965,74,1,2,69,81,242.231764636374,1
7966,74,1,2,70,82,199.74530351755,1
7967,74,1,2,71,83,202.269498289643,1
7968,74,1,2,72,84,199.826339893949,1
7969,74,1,3,1,85,236.078774726427,1
7970,74,1,3,2,86,199.789457253329,1
7971,74,1,3,3,87,242.866793345174,1
7972,74,1,3,4,88,229.451825660272,1
7973,74,1,3,5,89,252.461046192428,1
7974,74,1,3,6,90,244.481375608334,1
7975,74,1,3,7,91,249.642866826753,1
7976,74,1,3,8,92,243.724595212178,1
7977,74,1,3,9,93,256.863344539232,1
7978,74,1,3,10,94,237.096793504358,1
7979,74,1,3,11,95,,0
7980,74,1,3,12,96,233.451948911391,1
7981,74,1,4,1,97,271.054751175929,1
7982,74,1,4,2,98,248.812117959379,1
7983,74,1,4,3,99,290.819608390884,1
7984,74,1,4,4,100,272.215206502842,1
7985,74,1,4,5,101,300.157202232742,1
7986,74,1,4,6,102,262.870858432979,1
7987,74,1,4,7,103,258.997244876991,1
7988,74,1,4,8,104,270.591777237519,1
7989,74,1,4,9,105,271.532865412694,1
7990,74,1,4,10,106,241.345714389969,1
7991,74,1,4,11,107,230.48209159173,1
7992,74,1,4,12,108,260.139401749203,1
7993,75,2,0,1,1,564.655017790126,1
7994,75,2,0,2,2,396.30104759715,1
7995,75,2,0,3,3,301.509379073208,1
7996,75,2,0,4,4,327.386529184399,1
7997,75,2,0,5,5,232.442421304256,1
7998,75,2,0,6,6,214.430779262058,1
7999,75,2,0,7,7,182.615088956427,1
8000,75,2,0,8,8,215.090650570521,1
8001,75,2,0,9,9,221.084329093369,1
8002,75,2,0,10,10,199.053854110939,1
8003,75,2,0,11,11,194.989363834981,1
8004,75,2,0,12,12,170.60169868048,1
8005,75,2,2,1,13,229.530934824079,1
8006,75,2,2,2,14,183.505923099615,1
8007,75,2,2,3,15,192.38251275661,1
8008,75,2,2,4,16,239.156750887943,1
8009,75,2,2,5,17,191.786096059365,1
8010,75,2,2,6,18,,0
8011,75,2,2,7,19,182.453461340849,1
8012,75,2,2,8,20,234.65803202186,1
8013,75,2,2,9,21,184.778685882926,1
8014,75,2,2,10,22,185.684295910853,1
8015,75,2,2,11,23,229.012689700769,1
8016,75,2,2,12,24,195.57007067028,1
8017,75,2,2,13,25,203.784423796035,1
8018,75,2,2,14,26,207.300400401841,1
8019,75,2,2,15,27,202.925815464293,1
8020,75,2,2,16,28,285.492803178795,1
8021,75,2,2,17,29,205.792551497059,1
8022,75,2,2,18,30,198.786464886306,1
8023,75,2,2,19,31,207.8631439967,1
8024,75,2,2,20,32,253.992774068081,1
8025,75,2,2,21,33,260.189058674594,1
8026,75,2,2,22,34,217.540491768244,1
8027,75,2,2,23,35,288.081637545142,1
8028,75,2,2,24,36,241.348434118766,1
8029,75,2,2,25,37,194.127871462525,1
8030,75,2,2,26,38,217.721184939473,1
8031,75,2,2,27,39,273.183478309443,1
8032,75,2,2,28,40,260.907287262324,1
8033,75,2,2,29,41,268.685869486049,1
8034,75,2,2,30,42,266.997551805072,1
8035,75,2,2,31,43,204.055445162748,1
8036,75,2,2,32,44,242.276577976997,1
8037,75,2,2,33,45,232.387282031538,1
8038,75,2,2,34,46,,0
8039,75,2,2,35,47,,0
8040,75,2,2,36,48,235.024223871532,1
8041,75,2,2,37,49,220.623107043457,1
8042,75,2,2,38,50,278.386270602261,1
8043,75,2,2,39,51,243.425090996441,1
8044,75,2,2,40,52,256.568078348712,1
8045,75,2,2,41,53,209.891705630413,1
8046,75,2,2,42,54,185.482037289059,1
8047,75,2,2,43,55,236.80633899566,1
8048,75,2,2,44,56,247.777317992924,1
8049,75,2,2,45,57,219.194043944135,1
8050,75,2,2,46,58,255.861342889724,1
8051,75,2,2,47,59,231.970101725056,1
8052,75,2,2,48,60,219.567348815654,1
8053,75,2,2,49,61,172.445115070573,1
8054,75,2,2,50,62,184.539271721213,1
8055,75,2,2,51,63,209.718150239539,1
8056,75,2,2,52,64,233.537417615111,1
8057,75,2,2,53,65,225.329713084876,1
8058,75,2,2,54,66,204.339809744755,1
8059,75,2,2,55,67,270.139920093054,1
8060,75,2,2,56,68,221.487623326272,1
8061,75,2,2,57,69,173.762463447333,1
8062,75,2,2,58,70,199.021397708445,1
8063,75,2,2,59,71,270.767082332382,1
8064,75,2,2,60,72,240.324652592981,1
8065,75,2,2,61,73,169.602747402278,1
8066,75,2,2,62,74,230.349841030529,1
8067,75,2,2,63,75,207.973317110267,1
8068,75,2,2,64,76,222.747235257517,1
8069,75,2,2,65,77,198.611450050287,1
8070,75,2,2,66,78,197.703139448957,1
8071,75,2,2,67,79,184.264926962799,1
8072,75,2,2,68,80,218.579547746253,1
8073,75,2,2,69,81,218.479189307186,1
8074,75,2,2,70,82,227.82385158341,1
8075,75,2,2,71,83,243.000520182946,1
8076,75,2,2,72,84,208.45487562451,1
8077,75,2,3,1,85,209.968579411111,1
8078,75,2,3,2,86,273.738964597876,1
8079,75,2,3,3,87,236.350576168334,1
8080,75,2,3,4,88,282.290687906186,1
8081,75,2,3,5,89,268.0964306331,1
8082,75,2,3,6,90,271.95445969932,1
8083,75,2,3,7,91,269.135412027359,1
8084,75,2,3,8,92,219.175109312351,1
8085,75,2,3,9,93,273.824137871429,1
8086,75,2,3,10,94,258.635022264771,1
8087,75,2,3,11,95,280.099918372414,1
8088,75,2,3,12,96,211.681907312386,1
8089,75,2,4,1,97,271.659380837556,1
8090,75,2,4,2,98,247.069214315259,1
8091,75,2,4,3,99,309.928826037427,1
8092,75,2,4,4,100,273.692007971953,1
8093,75,2,4,5,101,302.934803109749,1
8094,75,2,4,6,102,274.459795976344,1
8095,75,2,4,7,103,337.147414347498,1
8096,75,2,4,8,104,284.170300169338,1
8097,75,2,4,9,105,308.273348240382,1
8098,75,2,4,10,106,259.782146583504,1
8099,75,2,4,11,107,302.477469414225,1
8100,75,2,4,12,108,313.246872972162,1
8101,76,1,1,1,1,,0
8102,76,1,1,2,2,214.824899521051,1
8103,76,1,1,3,3,272.955362113398,1
8104,76,1,1,4,4,183.203894746552,1
8105,76,1,1,5,5,157.180816473018,1
8106,76,1,1,6,6,209.085953158957,1
8107,76,1,1,7,7,180.69918830232,1
8108,76,1,1,8,8,177.795185177095,1
8109,76,1,1,9,9,196.407926723614,1
8110,76,1,1,10,10,145.339440891322,1
8111,76,1,1,11,11,223.279076300622,1
8112,76,1,1,12,12,199.986822171005,1
8113,76,1,2,1,13,261.980242488567,1
8114,76,1,2,2,14,270.308460545946,1
8115,76,1,2,3,15,201.908658243007,1
8116,76,1,2,4,16,210.00189986346,1
8117,76,1,2,5,17,250.556174597662,1
8118,76,1,2,6,18,247.980301994325,1
8119,76,1,2,7,19,274.307119823462,1
8120,76,1,2,8,20,256.567251849622,1
8121,76,1,2,9,21,240.802793205917,1
8122,76,1,2,10,22,266.864229352661,1
8123,76,1,2,11,23,257.328596147337,1
8124,76,1,2,12,24,238.346549620036,1
8125,76,1,2,13,25,197.114751480824,1
8126,76,1,2,14,26,285.109155233373,1
8127,76,1,2,15,27,204.323767376211,1
8128,76,1,2,16,28,253.355401153217,1
8129,76,1,2,17,29,226.440800701717,1
8130,76,1,2,18,30,231.252707751574,1
8131,76,1,2,19,31,243.979240104046,1
8132,76,1,2,20,32,245.038994343446,1
8133,76,1,2,21,33,230.178672396091,1
8134,76,1,2,22,34,274.54683360549,1
8135,76,1,2,23,35,218.153540244805,1
8136,76,1,2,24,36,265.14448263441,1
8137,76,1,2,25,37,298.49519144043,1
8138,76,1,2,26,38,234.887910277678,1
8139,76,1,2,27,39,255.552104216042,1
8140,76,1,2,28,40,228.218048737377,1
8141,76,1,2,29,41,307.642872453665,1
8142,76,1,2,30,42,295.024726031071,1
8143,76,1,2,31,43,237.000175673977,1
8144,76,1,2,32,44,255.25905713918,1
8145,76,1,2,33,45,246.899614281225,1
8146,76,1,2,34,46,236.428413007726,1
8147,76,1,2,35,47,238.956124633132,1
8148,76,1,2,36,48,271.653677160188,1
8149,76,1,2,37,49,248.670242003678,1
8150,76,1,2,38,50,252.339830357785,1
8151,76,1,2,39,51,267.733165679422,1
8152,76,1,2,40,52,252.674941660681,1
8153,76,1,2,41,53,270.656190408747,1
8154,76,1,2,42,54,283.037575547784,1
8155,76,1,2,43,55,310.639359197948,1
8156,76,1,2,44,56,223.596647131226,1
8157,76,1,2,45,57,267.583368232598,1
8158,76,1,2,46,58,214.947600733366,1
8159,76,1,2,47,59,236.306043356636,1
8160,76,1,2,48,60,222.363603901366,1
8161,76,1,2,49,61,238.046390741314,1
8162,76,1,2,50,62,271.988220263878,1
8163,76,1,2,51,63,271.291264257017,1
8164,76,1,2,52,64,226.351509796115,1
8165,76,1,2,53,65,226.275265521908,1
8166,76,1,2,54,66,279.512067080794,1
8167,76,1,2,55,67,225.640577367223,1
8168,76,1,2,56,68,261.382315941716,1
8169,76,1,2,57,69,201.167948395478,1
8170,76,1,2,58,70,247.471079637666,1
8171,76,1,2,59,71,203.354376964288,1
8172,76,1,2,60,72,251.731958629381,1
8173,76,1,2,61,73,203.019820635284,1
8174,76,1,2,62,74,308.868221557978,1
8175,76,1,2,63,75,248.059336966818,1
8176,76,1,2,64,76,221.432635532091,1
8177,76,1,2,65,77,223.1634090815,1
8178,76,1,2,66,78,269.810069915607,1
8179,76,1,2,67,79,228.568014928141,1
8180,76,1,2,68,80,240.426544764382,1
8181,76,1,2,69,81,208.391489022364,1
8182,76,1,2,70,82,206.961056510754,1
8183,76,1,2,71,83,224.340071266418,1
8184,76,1,2,72,84,225.464118647349,1
8185,76,1,3,1,85,208.566659979981,1
8186,76,1,3,2,86,236.727173901472,1
8187,76,1,3,3,87,254.580229697956,1
