index,id,group_id,phase_id,trial_phase
13459,148,4,2,55
13460,148,4,2,56
13461,148,4,2,57
13462,148,4,2,58
13463,148,4,2,59
13464,148,4,2,60
13465,148,4,2,61
13466,148,4,2,62
13467,148,4,2,63
13468,148,4,2,64
13469,148,4,2,65
13470,148,4,2,66
13471,148,4,2,67
13472,148,4,2,68
13473,148,4,2,69
13474,148,4,2,70
13475,148,4,2,71
13476,148,4,2,72
13477,148,4,3,1
13478,148,4,3,2
13479,148,4,3,3
13480,148,4,3,4
13481,148,4,3,5
13482,148,4,3,6
13483,148,4,3,7
13484,148,4,3,8
13485,148,4,3,9
13486,148,4,3,10
13487,148,4,3,11
13488,148,4,3,12
13489,148,4,4,1
13490,148,4,4,2
13491,148,4,4,3
13492,148,4,4,4
13493,148,4,4,5
13494,148,4,4,6
13495,148,4,4,7
13496,148,4,4,8
13497,148,4,4,9
13498,148,4,4,10
13499,148,4,4,11
13500,148,4,4,12
13501,149,4,0,1
13502,149,4,0,2
13503,149,4,0,3
13504,149,4,0,4
13505,149,4,0,5
13506,149,4,0,6
13507,149,4,0,7
13508,149,4,0,8
13509,149,4,0,9
13510,149,4,0,10
13511,149,4,0,11
13512,149,4,0,12
13513,149,4,2,1
13514,149,4,2,2
13515,149,4,2,3
13516,149,4,2,4
13517,149,4,2,5
13518,149,4,2,6
13519,149,4,2,7
13520,149,4,2,8
13521,149,4,2,9
13522,149,4,2,10
13523,149,4,2,11
13524,149,4,2,12
13525,149,4,2,13
13526,149,4,2,14
13527,149,4,2,15
13528,149,4,2,16
13529,149,4,2,17
13530,149,4,2,18
13531,149,4,2,19
13532,149,4,2,20
13533,149,4,2,21
13534,149,4,2,22
13535,149,4,2,23
13536,149,4,2,24
13537,149,4,2,25
13538,149,4,2,26
13539,149,4,2,27
13540,149,4,2,28
13541,149,4,2,29
13542,149,4,2,30
13543,149,4,2,31
13544,149,4,2,32
13545,149,4,2,33
13546,149,4,2,34
13547,149,4,2,35
13548,149,4,2,36
13549,149,4,2,37
13550,149,4,2,38
13551,149,4,2,39
13552,149,4,2,40
13553,149,4,2,41
13554,149,4,2,42
13555,149,4,2,43
13556,149,4,2,44
13557,149,4,2,45
13558,149,4,2,46
13559,149,4,2,47
13560,149,4,2,48
13561,149,4,2,49
13562,149,4,2,50
13563,149,4,2,51
13564,149,4,2,52
13565,149,4,2,53
13566,149,4,2,54
13567,149,4,2,55
13568,149,4,2,56
13569,149,4,2,57
13570,149,4,2,58
13571,149,4,2,59
13572,149,4,2,60
13573,149,4,2,61
13574,149,4,2,62
13575,149,4,2,63
13576,149,4,2,64
13577,149,4,2,65
13578,149,4,2,66
13579,149,4,2,67
13580,149,4,2,68
13581,149,4,2,69
13582,149,4,2,70
13583,149,4,2,71
13584,149,4,2,72
13585,149,4,3,1
13586,149,4,3,2
13587,149,4,3,3
13588,149,4,3,4
13589,149,4,3,5
13590,149,4,3,6
13591,149,4,3,7
13592,149,4,3,8
13593,149,4,3,9
13594,149,4,3,10
13595,149,4,3,11
13596,149,4,3,12
13597,149,4,4,2
13598,149,4,4,3
13599,149,4,4,4
13600,149,4,4,5
13601,149,4,4,6
13602,149,4,4,7
13603,149,4,4,8
13604,149,4,4,9
13605,149,4,4,10
13606,149,4,4,11
13607,149,4,4,12
13608,149,4,4,13
13609,150,4,0,1
13610,150,4,0,2
13611,150,4,0,3
13612,150,4,0,4
13613,150,4,0,5
13614,150,4,0,6
13615,150,4,0,7
13616,150,4,0,8
13617,150,4,0,9
13618,150,4,0,10
13619,150,4,0,11
13620,150,4,0,12
13621,150,4,2,1
13622,150,4,2,2
13623,150,4,2,3
13624,150,4,2,4
13625,150,4,2,5
13626,150,4,2,6
13627,150,4,2,7
13628,150,4,2,8
13629,150,4,2,9
13630,150,4,2,10
13631,150,4,2,11
13632,150,4,2,12
13633,150,4,2,13
13634,150,4,2,14
13635,150,4,2,15
13636,150,4,2,16
13637,150,4,2,17
13638,150,4,2,18
13639,150,4,2,19
13640,150,4,2,20
13641,150,4,2,21
13642,150,4,2,22
13643,150,4,2,23
13644,150,4,2,24
13645,150,4,2,25
13646,150,4,2,26
13647,150,4,2,27
13648,150,4,2,28
13649,150,4,2,29
13650,150,4,2,30
13651,150,4,2,31
13652,150,4,2,32
13653,150,4,2,33
13654,150,4,2,34
13655,150,4,2,35
13656,150,4,2,36
13657,150,4,2,37
13658,150,4,2,38
13659,150,4,2,39
13660,150,4,2,40
13661,150,4,2,41
13662,150,4,2,42
13663,150,4,2,43
13664,150,4,2,44
13665,150,4,2,45
13666,150,4,2,46
13667,150,4,2,47
13668,150,4,2,48
13669,150,4,2,49
13670,150,4,2,50
13671,150,4,2,51
13672,150,4,2,52
13673,150,4,2,53
13674,150,4,2,54
13675,150,4,2,55
13676,150,4,2,56
13677,150,4,2,57
13678,150,4,2,58
13679,150,4,2,59
13680,150,4,2,60
13681,150,4,2,61
13682,150,4,2,62
13683,150,4,2,63
13684,150,4,2,64
13685,150,4,2,65
13686,150,4,2,66
13687,150,4,2,67
13688,150,4,2,68
13689,150,4,2,69
13690,150,4,2,70
13691,150,4,2,71
13692,150,4,2,72
13693,150,4,3,1
13694,150,4,3,2
13695,150,4,3,3
13696,150,4,3,4
13697,150,4,3,5
13698,150,4,3,6
13699,150,4,3,7
13700,150,4,3,8
13701,150,4,3,9
13702,150,4,3,10
13703,150,4,3,11
13704,150,4,3,12
13705,150,4,4,1
13706,150,4,4,2
13707,150,4,4,3
13708,150,4,4,4
13709,150,4,4,5
13710,150,4,4,6
13711,150,4,4,7
13712,150,4,4,8
13713,150,4,4,9
13714,150,4,4,10
13715,150,4,4,11
13716,150,4,4,12
13717,151,4,0,1
13718,151,4,0,2
13719,151,4,0,3
13720,151,4,0,4
13721,151,4,0,5
13722,151,4,0,6
13723,151,4,0,7
13724,151,4,0,8
13725,151,4,0,9
13726,151,4,0,10
13727,151,4,0,11
13728,151,4,0,12
13729,151,4,2,1
13730,151,4,2,2
13731,151,4,2,3
13732,151,4,2,4
13733,151,4,2,5
13734,151,4,2,6
13735,151,4,2,7
13736,151,4,2,8
13737,151,4,2,9
13738,151,4,2,10
13739,151,4,2,11
13740,151,4,2,12
13741,151,4,2,13
13742,151,4,2,14
13743,151,4,2,15
13744,151,4,2,16
13745,151,4,2,17
13746,151,4,2,18
13747,151,4,2,19
13748,151,4,2,20
13749,151,4,2,21
13750,151,4,2,22
13751,151,4,2,23
13752,151,4,2,24
13753,151,4,2,25
13754,151,4,2,26
13755,151,4,2,27
13756,151,4,2,28
13757,151,4,2,29
13758,151,4,2,30
13759,151,4,2,31
13760,151,4,2,32
13761,151,4,2,33
13762,151,4,2,34
13763,151,4,2,35
13764,151,4,2,36
13765,151,4,2,37
13766,151,4,2,38
13767,151,4,2,39
13768,151,4,2,40
13769,151,4,2,41
13770,151,4,2,42
13771,151,4,2,43
13772,151,4,2,44
13773,151,4,2,45
13774,151,4,2,46
13775,151,4,2,47
13776,151,4,2,48
13777,151,4,2,49
13778,151,4,2,50
13779,151,4,2,51
13780,151,4,2,52
13781,151,4,2,53
13782,151,4,2,54
13783,151,4,2,55
13784,151,4,2,56
13785,151,4,2,57
13786,151,4,2,58
13787,151,4,2,59
13788,151,4,2,60
13789,151,4,2,61
13790,151,4,2,62
13791,151,4,2,63
13792,151,4,2,64
13793,151,4,2,65
13794,151,4,2,66
13795,151,4,2,67
13796,151,4,2,68
13797,151,4,2,69
13798,151,4,2,70
13799,151,4,2,71
13800,151,4,2,72
13801,151,4,3,1
13802,151,4,3,2
13803,151,4,3,3
13804,151,4,3,4
13805,151,4,3,5
13806,151,4,3,6
13807,151,4,3,7
13808,151,4,3,8
13809,151,4,3,9
13810,151,4,3,10
13811,151,4,3,11
13812,151,4,3,12
13813,151,4,4,1
13814,151,4,4,2
13815,151,4,4,3
13816,151,4,4,4
13817,151,4,4,5
13818,151,4,4,6
13819,151,4,4,7
13820,151,4,4,8
13821,151,4,4,9
13822,151,4,4,10
13823,151,4,4,11
13824,151,4,4,12
13825,152,4,1,1
13826,152,4,1,2
13827,152,4,1,3
13828,152,4,1,4
13829,152,4,1,5
13830,152,4,1,6
13831,152,4,1,7
13832,152,4,1,8
13833,152,4,1,9
13834,152,4,1,10
13835,152,4,1,11
13836,152,4,1,12
13837,152,4,2,1
13838,152,4,2,2
13839,152,4,2,3
13840,152,4,2,4
13841,152,4,2,5
13842,152,4,2,6
13843,152,4,2,7
13844,152,4,2,8
13845,152,4,2,9
13846,152,4,2,10
13847,152,4,2,11
13848,152,4,2,12
13849,152,4,2,13
13850,152,4,2,14
13851,152,4,2,15
13852,152,4,2,16
13853,152,4,2,17
13854,152,4,2,18
13855,152,4,2,19
13856,152,4,2,20
13857,152,4,2,21
13858,152,4,2,22
13859,152,4,2,23
13860,152,4,2,24
13861,152,4,2,25
13862,152,4,2,26
13863,152,4,2,27
13864,152,4,2,28
13865,152,4,2,29
13866,152,4,2,30
13867,152,4,2,31
13868,152,4,2,32
13869,152,4,2,33
13870,152,4,2,34
13871,152,4,2,35
13872,152,4,2,36
13873,152,4,2,37
13874,152,4,2,38
13875,152,4,2,39
13876,152,4,2,40
13877,152,4,2,41
13878,152,4,2,42
13879,152,4,2,43
13880,152,4,2,44
13881,152,4,2,45
13882,152,4,2,46
13883,152,4,2,47
13884,152,4,2,48
13885,152,4,2,49
13886,152,4,2,50
13887,152,4,2,51
13888,152,4,2,52
13889,152,4,2,53
13890,152,4,2,54
13891,152,4,2,55
13892,152,4,2,56
13893,152,4,2,57
13894,152,4,2,58
13895,152,4,2,59
13896,152,4,2,60
13897,152,4,2,61
13898,152,4,2,62
13899,152,4,2,63
13900,152,4,2,64
13901,152,4,2,65
13902,152,4,2,66
13903,152,4,2,67
13904,152,4,2,68
13905,152,4,2,69
13906,152,4,2,70
13907,152,4,2,71
13908,152,4,2,72
13909,152,4,3,1
13910,152,4,3,2
13911,152,4,3,3
13912,152,4,3,4
13913,152,4,3,5
13914,152,4,3,6
13915,152,4,3,7
13916,152,4,3,8
13917,152,4,3,9
13918,152,4,3,10
13919,152,4,3,11
13920,152,4,3,12
13921,152,4,4,1
13922,152,4,4,2
13923,152,4,4,3
13924,152,4,4,4
13925,152,4,4,5
13926,152,4,4,6
13927,152,4,4,7
13928,152,4,4,8
13929,152,4,4,9
13930,152,4,4,10
13931,152,4,4,11
13932,152,4,4,12
13933,153,4,0,1
13934,153,4,0,2
13935,153,4,0,3
13936,153,4,0,4
13937,153,4,0,5
13938,153,4,0,6
13939,153,4,0,7
13940,153,4,0,8
13941,153,4,0,9
13942,153,4,0,10
13943,153,4,0,11
13944,153,4,0,12
13945,153,4,2,1
13946,153,4,2,2
13947,153,4,2,3
13948,153,4,2,4
13949,153,4,2,5
13950,153,4,2,6
13951,153,4,2,7
13952,153,4,2,8
13953,153,4,2,9
13954,153,4,2,10
13955,153,4,2,11
13956,153,4,2,12
13957,153,4,2,13
13958,153,4,2,14
13959,153,4,2,15
13960,153,4,2,16
13961,153,4,2,17
13962,153,4,2,18
13963,153,4,2,19
13964,153,4,2,20
13965,153,4,2,21
13966,153,4,2,22
13967,153,4,2,23
13968,153,4,2,24
13969,153,4,2,25
13970,153,4,2,26
13971,153,4,2,27
13972,153,4,2,28
13973,153,4,2,29
13974,153,4,2,30
13975,153,4,2,31
13976,153,4,2,32
13977,153,4,2,33
13978,153,4,2,34
13979,153,4,2,35
13980,153,4,2,36
13981,153,4,2,37
13982,153,4,2,38
13983,153,4,2,39
13984,153,4,2,40
13985,153,4,2,41
13986,153,4,2,42
13987,153,4,2,43
13988,153,4,2,44
13989,153,4,2,45
13990,153,4,2,46
13991,153,4,2,47
13992,153,4,2,48
13993,153,4,2,49
13994,153,4,2,50
13995,153,4,2,51
13996,153,4,2,52
13997,153,4,2,53
13998,153,4,2,54
13999,153,4,2,55
14000,153,4,2,56
14001,153,4,2,57
14002,153,4,2,58
14003,153,4,2,59
14004,153,4,2,60
14005,153,4,2,61
14006,153,4,2,62
14007,153,4,2,63
14008,153,4,2,64
14009,153,4,2,65
14010,153,4,2,66
14011,153,4,2,67
14012,153,4,2,68
14013,153,4,2,69
14014,153,4,2,70
14015,153,4,2,71
14016,153,4,2,72
14017,153,4,3,1
14018,153,4,3,2
14019,153,4,3,3
14020,153,4,3,4
14021,153,4,3,5
14022,153,4,3,6
14023,153,4,3,7
14024,153,4,3,8
14025,153,4,3,9
14026,153,4,3,10
14027,153,4,3,11
14028,153,4,3,12
14029,153,4,4,1
14030,153,4,4,2
14031,153,4,4,3
14032,153,4,4,4
14033,153,4,4,5
14034,153,4,4,6
14035,153,4,4,7
14036,153,4,4,8
14037,153,4,4,9
14038,153,4,4,10
14039,153,4,4,11
14040,153,4,4,12
14041,154,3,0,1
14042,154,3,0,2
14043,154,3,0,3
14044,154,3,0,4
14045,154,3,0,5
14046,154,3,0,6
14047,154,3,0,7
14048,154,3,0,8
14049,154,3,0,9
14050,154,3,0,10
14051,154,3,0,11
14052,154,3,0,12
14053,154,3,2,1
14054,154,3,2,2
14055,154,3,2,3
14056,154,3,2,4
14057,154,3,2,5
14058,154,3,2,6
14059,154,3,2,7
14060,154,3,2,8
14061,154,3,2,9
14062,154,3,2,10
14063,154,3,2,11
14064,154,3,2,12
14065,154,3,2,13
14066,154,3,2,14
14067,154,3,2,15
14068,154,3,2,16
14069,154,3,2,17
14070,154,3,2,18
14071,154,3,2,19
14072,154,3,2,20
14073,154,3,2,21
14074,154,3,2,22
14075,154,3,2,23
14076,154,3,2,24
14077,154,3,2,25
14078,154,3,2,26
14079,154,3,2,27
14080,154,3,2,28
14081,154,3,2,29
14082,154,3,2,30
14083,154,3,2,31
14084,154,3,2,32
14085,154,3,2,33
14086,154,3,2,34
14087,154,3,2,35
14088,154,3,2,36
14089,154,3,2,37
14090,154,3,2,38
14091,154,3,2,39
14092,154,3,2,40
14093,154,3,2,41
14094,154,3,2,42
14095,154,3,2,43
14096,154,3,2,44
14097,154,3,2,45
14098,154,3,2,46
14099,154,3,2,47
14100,154,3,2,48
14101,154,3,2,49
14102,154,3,2,50
14103,154,3,2,51
14104,154,3,2,52
14105,154,3,2,53
14106,154,3,2,54
14107,154,3,2,55
14108,154,3,2,56
14109,154,3,2,57
14110,154,3,2,58
14111,154,3,2,59
14112,154,3,2,60
14113,154,3,2,61
14114,154,3,2,62
14115,154,3,2,63
14116,154,3,2,64
14117,154,3,2,65
14118,154,3,2,66
14119,154,3,2,67
14120,154,3,2,68
14121,154,3,2,69
14122,154,3,2,70
14123,154,3,2,71
14124,154,3,2,72
14125,154,3,3,1
14126,154,3,3,2
14127,154,3,3,3
14128,154,3,3,4
14129,154,3,3,5
14130,154,3,3,6
14131,154,3,3,7
14132,154,3,3,8
14133,154,3,3,9
14134,154,3,3,10
14135,154,3,3,11
14136,154,3,3,12
14137,154,3,4,1
14138,154,3,4,2
14139,154,3,4,3
14140,154,3,4,4
14141,154,3,4,5
14142,154,3,4,6
14143,154,3,4,7
14144,154,3,4,8
14145,154,3,4,9
14146,154,3,4,10
14147,154,3,4,11
14148,154,3,4,12
14149,155,4,1,1
14150,155,4,1,2
14151,155,4,1,3
14152,155,4,1,4
14153,155,4,1,5
14154,155,4,1,6
14155,155,4,1,7
14156,155,4,1,8
14157,155,4,1,9
14158,155,4,1,10
14159,155,4,1,11
14160,155,4,1,12
14161,155,4,2,1
14162,155,4,2,2
14163,155,4,2,3
14164,155,4,2,4
14165,155,4,2,5
14166,155,4,2,6
14167,155,4,2,7
14168,155,4,2,8
14169,155,4,2,9
14170,155,4,2,10
14171,155,4,2,11
14172,155,4,2,12
14173,155,4,2,13
14174,155,4,2,14
14175,155,4,2,15
14176,155,4,2,16
14177,155,4,2,17
14178,155,4,2,18
14179,155,4,2,19
14180,155,4,2,20
14181,155,4,2,21
14182,155,4,2,22
14183,155,4,2,23
14184,155,4,2,24
14185,155,4,2,25
14186,155,4,2,26
14187,155,4,2,27
14188,155,4,2,28
14189,155,4,2,29
14190,155,4,2,30
14191,155,4,2,31
14192,155,4,2,32
14193,155,4,2,33
14194,155,4,2,34
14195,155,4,2,35
14196,155,4,2,36
14197,155,4,2,37
14198,155,4,2,38
14199,155,4,2,39
14200,155,4,2,40
14201,155,4,2,41
14202,155,4,2,42
14203,155,4,2,43
14204,155,4,2,44
14205,155,4,2,45
14206,155,4,2,46
14207,155,4,2,47
14208,155,4,2,48
14209,155,4,2,49
14210,155,4,2,50
14211,155,4,2,51
14212,155,4,2,52
14213,155,4,2,53
14214,155,4,2,54
14215,155,4,2,55
14216,155,4,2,56
14217,155,4,2,57
14218,155,4,2,58
14219,155,4,2,59
14220,155,4,2,60
14221,155,4,2,61
14222,155,4,2,62
14223,155,4,2,63
14224,155,4,2,64
14225,155,4,2,65
14226,155,4,2,66
14227,155,4,2,67
14228,155,4,2,68
14229,155,4,2,69
14230,155,4,2,70
14231,155,4,2,71
14232,155,4,2,72
14233,155,4,3,1
14234,155,4,3,2
14235,155,4,3,3
14236,155,4,3,4
14237,155,4,3,5
14238,155,4,3,6
14239,155,4,3,7
14240,155,4,3,8
14241,155,4,3,9
14242,155,4,3,10
14243,155,4,3,11
14244,155,4,3,12
14245,155,4,4,1
14246,155,4,4,2
14247,155,4,4,3
14248,155,4,4,4
14249,155,4,4,5
14250,155,4,4,6
14251,155,4,4,7
14252,155,4,4,8
14253,155,4,4,9
14254,155,4,4,10
14255,155,4,4,11
14256,155,4,4,12
14257,156,3,0,1
14258,156,3,0,2
14259,156,3,0,3
14260,156,3,0,4
14261,156,3,0,5
14262,156,3,0,6
14263,156,3,0,7
14264,156,3,0,8
14265,156,3,0,9
14266,156,3,0,10
14267,156,3,0,11
14268,156,3,0,12
14269,156,3,2,1
14270,156,3,2,2
14271,156,3,2,3
14272,156,3,2,4
14273,156,3,2,5
14274,156,3,2,6
14275,156,3,2,7
14276,156,3,2,8
14277,156,3,2,9
14278,156,3,2,10
14279,156,3,2,11
14280,156,3,2,12
14281,156,3,2,13
14282,156,3,2,14
14283,156,3,2,15
14284,156,3,2,16
14285,156,3,2,17
14286,156,3,2,18
14287,156,3,2,19
14288,156,3,2,20
14289,156,3,2,21
14290,156,3,2,22
14291,156,3,2,23
14292,156,3,2,24
14293,156,3,2,25
14294,156,3,2,26
14295,156,3,2,27
14296,156,3,2,28
14297,156,3,2,29
14298,156,3,2,30
14299,156,3,2,31
14300,156,3,2,32
14301,156,3,2,33
14302,156,3,2,34
14303,156,3,2,35
14304,156,3,2,36
14305,156,3,2,37
14306,156,3,2,38
14307,156,3,2,39
14308,156,3,2,40
14309,156,3,2,41
14310,156,3,2,42
14311,156,3,2,43
14312,156,3,2,44
14313,156,3,2,45
14314,156,3,2,46
14315,156,3,2,47
14316,156,3,2,48
14317,156,3,2,49
14318,156,3,2,50
14319,156,3,2,51
14320,156,3,2,52
14321,156,3,2,53
14322,156,3,2,54
14323,156,3,2,55
14324,156,3,2,56
14325,156,3,2,57
14326,156,3,2,58
14327,156,3,2,59
14328,156,3,2,60
14329,156,3,2,61
14330,156,3,2,62
14331,156,3,2,63
14332,156,3,2,64
14333,156,3,2,65
14334,156,3,2,66
14335,156,3,2,67
14336,156,3,2,68
14337,156,3,2,69
14338,156,3,2,70
14339,156,3,2,71
14340,156,3,2,72
14341,156,3,3,1
14342,156,3,3,2
14343,156,3,3,3
14344,156,3,3,4
14345,156,3,3,5
14346,156,3,3,6
14347,156,3,3,7
14348,156,3,3,8
14349,156,3,3,9
14350,156,3,3,10
14351,156,3,3,11
14352,156,3,3,12
14353,156,3,4,1
14354,156,3,4,2
14355,156,3,4,3
14356,156,3,4,4
14357,156,3,4,5
14358,156,3,4,6
14359,156,3,4,7
14360,156,3,4,8
14361,156,3,4,9
14362,156,3,4,10
14363,156,3,4,11
14364,156,3,4,12
14365,157,4,1,1
14366,157,4,1,2
14367,157,4,1,3
14368,157,4,1,4
14369,157,4,1,5
14370,157,4,1,6
14371,157,4,1,7
14372,157,4,1,8
14373,157,4,1,9
14374,157,4,1,10
14375,157,4,1,11
14376,157,4,1,12
14377,157,4,2,1
14378,157,4,2,2
14379,157,4,2,3
14380,157,4,2,4
14381,157,4,2,5
14382,157,4,2,6
14383,157,4,2,7
14384,157,4,2,8
14385,157,4,2,9
14386,157,4,2,10
14387,157,4,2,11
14388,157,4,2,12
14389,157,4,2,13
14390,157,4,2,14
14391,157,4,2,15
14392,157,4,2,16
14393,157,4,2,17
14394,157,4,2,18
14395,157,4,2,19
14396,157,4,2,20
14397,157,4,2,21
14398,157,4,2,22
14399,157,4,2,23
14400,157,4,2,24
14401,157,4,2,25
14402,157,4,2,26
14403,157,4,2,27
14404,157,4,2,28
14405,157,4,2,29
14406,157,4,2,30
14407,157,4,2,31
14408,157,4,2,32
14409,157,4,2,33
14410,157,4,2,34
14411,157,4,2,35
14412,157,4,2,36
14413,157,4,2,37
14414,157,4,2,38
14415,157,4,2,39
14416,157,4,2,40
14417,157,4,2,41
14418,157,4,2,42
14419,157,4,2,43
14420,157,4,2,44
14421,157,4,2,45
14422,157,4,2,46
14423,157,4,2,47
14424,157,4,2,48
14425,157,4,2,49
14426,157,4,2,50
14427,157,4,2,51
14428,157,4,2,52
14429,157,4,2,53
14430,157,4,2,54
14431,157,4,2,55
14432,157,4,2,56
14433,157,4,2,57
14434,157,4,2,58
14435,157,4,2,59
14436,157,4,2,60
14437,157,4,2,61
14438,157,4,2,62
14439,157,4,2,63
14440,157,4,2,64
14441,157,4,2,65
14442,157,4,2,66
14443,157,4,2,67
14444,157,4,2,68
14445,157,4,2,69
14446,157,4,2,70
14447,157,4,2,71
14448,157,4,2,72
14449,157,4,3,1
14450,157,4,3,2
14451,157,4,3,3
14452,157,4,3,4
14453,157,4,3,5
14454,157,4,3,6
14455,157,4,3,7
14456,157,4,3,8
14457,157,4,3,9
14458,157,4,3,10
14459,157,4,3,11
14460,157,4,3,12
14461,157,4,4,1
14462,157,4,4,2
14463,157,4,4,3
14464,157,4,4,4
14465,157,4,4,5
14466,157,4,4,6
14467,157,4,4,7
14468,157,4,4,8
14469,157,4,4,9
14470,157,4,4,10
14471,157,4,4,11
14472,157,4,4,12
14473,158,3,1,1
14474,158,3,1,2
14475,158,3,1,3
14476,158,3,1,4
14477,158,3,1,5
14478,158,3,1,6
14479,158,3,1,7
14480,158,3,1,8
14481,158,3,1,9
14482,158,3,1,10
14483,158,3,1,11
14484,158,3,1,12
14485,158,3,2,1
14486,158,3,2,2
14487,158,3,2,3
14488,158,3,2,4
14489,158,3,2,5
14490,158,3,2,6
14491,158,3,2,7
14492,158,3,2,8
14493,158,3,2,9
14494,158,3,2,10
14495,158,3,2,11
14496,158,3,2,12
14497,158,3,2,13
14498,158,3,2,14
14499,158,3,2,15
14500,158,3,2,16
14501,158,3,2,17
14502,158,3,2,18
14503,158,3,2,19
14504,158,3,2,20
14505,158,3,2,21
14506,158,3,2,22
14507,158,3,2,23
14508,158,3,2,24
14509,158,3,2,25
14510,158,3,2,26
14511,158,3,2,27
14512,158,3,2,28
14513,158,3,2,29
14514,158,3,2,30
14515,158,3,2,31
14516,158,3,2,32
14517,158,3,2,33
14518,158,3,2,34
14519,158,3,2,35
14520,158,3,2,36
14521,158,3,2,37
14522,158,3,2,38
14523,158,3,2,39
14524,158,3,2,40
14525,158,3,2,41
14526,158,3,2,42
14527,158,3,2,43
14528,158,3,2,44
14529,158,3,2,45
14530,158,3,2,46
14531,158,3,2,47
14532,158,3,2,48
14533,158,3,2,49
14534,158,3,2,50
14535,158,3,2,51
14536,158,3,2,52
14537,158,3,2,53
14538,158,3,2,54
14539,158,3,2,55
14540,158,3,2,56
14541,158,3,2,57
14542,158,3,2,58
14543,158,3,2,59
14544,158,3,2,60
14545,158,3,2,61
14546,158,3,2,62
14547,158,3,2,63
14548,158,3,2,64
14549,158,3,2,65
14550,158,3,2,66
14551,158,3,2,67
14552,158,3,2,68
14553,158,3,2,69
14554,158,3,2,70
14555,158,3,2,71
14556,158,3,2,72
14557,158,3,3,1
14558,158,3,3,2
14559,158,3,3,3
14560,158,3,3,4
14561,158,3,3,5
14562,158,3,3,6
14563,158,3,3,7
14564,158,3,3,8
14565,158,3,3,9
14566,158,3,3,10
14567,158,3,3,11
14568,158,3,3,12
14569,158,3,4,1
14570,158,3,4,2
14571,158,3,4,3
14572,158,3,4,4
14573,158,3,4,5
14574,158,3,4,6
14575,158,3,4,7
14576,158,3,4,8
14577,158,3,4,9
14578,158,3,4,10
14579,158,3,4,11
14580,158,3,4,12
14581,159,4,1,1
14582,159,4,1,2
14583,159,4,1,3
14584,159,4,1,4
14585,159,4,1,5
14586,159,4,1,6
14587,159,4,1,7
14588,159,4,1,8
14589,159,4,1,9
14590,159,4,1,10
14591,159,4,1,11
14592,159,4,1,12
14593,159,4,2,1
14594,159,4,2,2
14595,159,4,2,3
14596,159,4,2,4
14597,159,4,2,5
14598,159,4,2,6
14599,159,4,2,7
14600,159,4,2,8
14601,159,4,2,9
14602,159,4,2,10
14603,159,4,2,11
14604,159,4,2,12
14605,159,4,2,13
14606,159,4,2,14
14607,159,4,2,15
14608,159,4,2,16
14609,159,4,2,17
14610,159,4,2,18
14611,159,4,2,19
14612,159,4,2,20
14613,159,4,2,21
14614,159,4,2,22
14615,159,4,2,23
14616,159,4,2,24
14617,159,4,2,25
14618,159,4,2,26
14619,159,4,2,27
14620,159,4,2,28
14621,159,4,2,29
14622,159,4,2,30
14623,159,4,2,31
14624,159,4,2,32
14625,159,4,2,33
14626,159,4,2,34
14627,159,4,2,35
14628,159,4,2,36
14629,159,4,2,37
14630,159,4,2,38
14631,159,4,2,39
14632,159,4,2,40
14633,159,4,2,41
14634,159,4,2,42
14635,159,4,2,43
14636,159,4,2,44
14637,159,4,2,45
14638,159,4,2,46
14639,159,4,2,47
14640,159,4,2,48
14641,159,4,2,49
14642,159,4,2,50
14643,159,4,2,51
14644,159,4,2,52
14645,159,4,2,53
14646,159,4,2,54
14647,159,4,2,55
14648,159,4,2,56
14649,159,4,2,57
14650,159,4,2,58
14651,159,4,2,59
14652,159,4,2,60
14653,159,4,2,61
14654,159,4,2,62
14655,159,4,2,63
14656,159,4,2,64
14657,159,4,2,65
14658,159,4,2,66
14659,159,4,2,67
14660,159,4,2,68
14661,159,4,2,69
14662,159,4,2,70
14663,159,4,2,71
14664,159,4,2,72
14665,159,4,3,1
14666,159,4,3,2
14667,159,4,3,3
14668,159,4,3,4
14669,159,4,3,5
14670,159,4,3,6
14671,159,4,3,7
14672,159,4,3,8
14673,159,4,3,9
14674,159,4,3,10
14675,159,4,3,11
14676,159,4,3,12
14677,159,4,4,1
14678,159,4,4,2
14679,159,4,4,3
14680,159,4,4,4
14681,159,4,4,5
14682,159,4,4,6
14683,159,4,4,7
14684,159,4,4,8
14685,159,4,4,9
14686,159,4,4,10
14687,159,4,4,11
14688,159,4,4,12
14689,160,3,1,1
14690,160,3,1,2
14691,160,3,1,3
14692,160,3,1,4
14693,160,3,1,5
14694,160,3,1,6
14695,160,3,1,7
14696,160,3,1,8
14697,160,3,1,9
14698,160,3,1,10
14699,160,3,1,11
14700,160,3,1,12
14701,160,3,2,1
14702,160,3,2,2
14703,160,3,2,3
14704,160,3,2,4
14705,160,3,2,5
14706,160,3,2,6
14707,160,3,2,7
14708,160,3,2,8
14709,160,3,2,9
14710,160,3,2,10
14711,160,3,2,11
14712,160,3,2,12
14713,160,3,2,13
14714,160,3,2,14
14715,160,3,2,15
14716,160,3,2,16
14717,160,3,2,17
14718,160,3,2,18
14719,160,3,2,19
14720,160,3,2,20
14721,160,3,2,21
14722,160,3,2,22
14723,160,3,2,23
14724,160,3,2,24
14725,160,3,2,25
14726,160,3,2,26
14727,160,3,2,27
14728,160,3,2,28
14729,160,3,2,29
